iteration,chain,b0,b1,b2,b3,b4,h,lp,s8,Ωm
75,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
76,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
77,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
78,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
79,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
80,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
81,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
82,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
83,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
84,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
85,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
86,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
87,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
88,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
89,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
90,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
91,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
92,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
93,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
94,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
95,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
96,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
97,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
98,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
99,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
100,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
101,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
102,1,1.7460285762595067,2.078765305300891,2.0749138481158393,2.253262677711389,2.2833416934874315,0.5590338297540302,8323.141790666554,0.632091694260966,0.24184498152795034
103,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
104,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
105,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
106,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
107,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
108,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
109,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
110,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
111,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
112,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
113,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
114,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
115,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
116,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
117,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
118,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
119,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
120,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
121,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
122,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
123,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
124,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
125,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
126,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
127,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
128,1,2.305881989132363,2.024125145300899,2.1255628208202197,2.4112612677383876,2.3268656198188786,0.6570809050108382,8350.682088829366,0.6953722608854846,0.4763963229965077
129,1,1.634580317063851,1.2621677264421851,1.6884969131194503,2.0245826165973764,1.5697545943285147,0.7237965465017582,8372.026890722005,0.7676675175391336,0.26234844412815794
130,1,1.634580317063851,1.2621677264421851,1.6884969131194503,2.0245826165973764,1.5697545943285147,0.7237965465017582,8372.026890722005,0.7676675175391336,0.26234844412815794
131,1,1.634580317063851,1.2621677264421851,1.6884969131194503,2.0245826165973764,1.5697545943285147,0.7237965465017582,8372.026890722005,0.7676675175391336,0.26234844412815794
132,1,1.634580317063851,1.2621677264421851,1.6884969131194503,2.0245826165973764,1.5697545943285147,0.7237965465017582,8372.026890722005,0.7676675175391336,0.26234844412815794
133,1,1.634580317063851,1.2621677264421851,1.6884969131194503,2.0245826165973764,1.5697545943285147,0.7237965465017582,8372.026890722005,0.7676675175391336,0.26234844412815794
134,1,1.634580317063851,1.2621677264421851,1.6884969131194503,2.0245826165973764,1.5697545943285147,0.7237965465017582,8372.026890722005,0.7676675175391336,0.26234844412815794
135,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
136,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
137,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
138,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
139,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
140,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
141,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
142,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
143,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
144,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
145,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
146,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
147,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
148,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
149,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
150,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
151,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
152,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
153,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
154,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
155,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
156,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
157,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
158,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
159,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
160,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
161,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
162,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
163,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
164,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
165,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
166,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
167,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
168,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
169,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
170,1,1.7975600008298576,2.4290978659902094,1.9115677845813324,2.70148725196092,2.6990307071537836,0.8925084438280224,8420.641610874072,0.6408058194014006,0.2582745255369961
